unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, dv,
g20230530_soc0p_ch, 2023-08-14:02:29:29,  290775.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.100,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.775,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:29:54,  290800.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.775,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:30:19,  290825.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.775,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:30:44,  290850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.774,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:31:09,  290875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.774,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:31:34,  290900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.774,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:31:59,  290925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.773,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:32:24,  290950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.773,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:32:49,  290975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.255, 13.700, -0.100, 13.255,    nan,    nan,    nan,    nan,  0.773,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:33:14,  291000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.772,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:33:39,  291025.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.772,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:34:04,  291050.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.772,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:34:29,  291075.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.771,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:34:54,  291100.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.771,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:35:19,  291125.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.099,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.770,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:35:44,  291150.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.770,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:36:09,  291175.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.770,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:36:34,  291200.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.769,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:36:59,  291225.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.769,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:37:24,  291250.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.769,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:37:49,  291275.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.768,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:38:14,  291300.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.768,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:38:39,  291325.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.254, 13.700, -0.100, 13.254,    nan,    nan,    nan,    nan,  0.768,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:39:04,  291350.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.767,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:39:29,  291375.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.767,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:39:54,  291400.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.767,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:40:19,  291425.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.766,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:40:44,  291450.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.766,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:41:09,  291475.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.766,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:41:34,  291500.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.098,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.765,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:41:59,  291525.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.765,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:42:24,  291550.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.765,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:42:49,  291575.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.764,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:43:14,  291600.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.764,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:43:39,  291625.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.764,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:44:04,  291650.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.763,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:44:29,  291675.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.763,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:44:54,  291700.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.253, 13.700, -0.100, 13.253,    nan,    nan,    nan,    nan,  0.762,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:45:19,  291725.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.762,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:45:44,  291750.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.762,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:46:09,  291775.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.761,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:46:34,  291800.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.761,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:46:59,  291825.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.761,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:47:24,  291850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.097,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.760,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:47:49,  291875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.760,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:48:14,  291900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.760,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:48:39,  291925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.759,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:49:04,  291950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.759,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:49:29,  291975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.759,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:49:54,  292000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.758,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:50:19,  292025.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.758,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:50:44,  292050.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.252, 13.700, -0.100, 13.252,    nan,    nan,    nan,    nan,  0.758,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:51:09,  292075.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.757,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:51:34,  292100.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.757,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:51:59,  292125.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.757,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:52:24,  292150.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.756,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:52:49,  292175.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.756,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:53:14,  292200.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.096,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.756,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:53:39,  292225.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.755,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:54:04,  292250.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.755,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:54:29,  292275.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.755,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:54:54,  292300.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.754,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:55:19,  292325.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.754,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:55:44,  292350.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.753,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:56:09,  292375.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.753,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:56:34,  292400.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.251, 13.700, -0.100, 13.251,    nan,    nan,    nan,    nan,  0.753,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:56:59,  292425.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.752,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:57:24,  292450.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.752,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:57:49,  292475.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.752,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:58:14,  292500.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.751,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:58:39,  292525.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.751,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:59:04,  292550.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.751,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:59:29,  292575.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.095,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.750,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:02:59:54,  292600.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.750,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:00:19,  292625.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.750,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:00:44,  292650.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.749,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:01:09,  292675.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.749,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:01:34,  292700.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.749,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:01:59,  292725.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.748,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:02:24,  292750.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.748,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:02:49,  292775.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.250, 13.700, -0.100, 13.250,    nan,    nan,    nan,    nan,  0.748,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:03:14,  292800.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.747,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:03:39,  292825.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.747,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:04:04,  292850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.747,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:04:29,  292875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.746,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:04:54,  292900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.746,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:05:19,  292925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.094,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.745,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:05:44,  292950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.745,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:06:09,  292975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.745,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:06:34,  293000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.744,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:06:59,  293025.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.744,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:07:24,  293050.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.744,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:07:49,  293075.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.743,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:08:14,  293100.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.743,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:08:39,  293125.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.249, 13.700, -0.100, 13.249,    nan,    nan,    nan,    nan,  0.743,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:09:04,  293150.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.248, 13.700, -0.100, 13.248,    nan,    nan,    nan,    nan,  0.742,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:09:29,  293175.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.248, 13.700, -0.100, 13.248,    nan,    nan,    nan,    nan,  0.742,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:09:54,  293200.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.248, 13.700, -0.100, 13.248,    nan,    nan,    nan,    nan,  0.742,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:10:19,  293225.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.248, 13.700, -0.100, 13.248,    nan,    nan,    nan,    nan,  0.741,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:10:44,  293250.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.248, 13.700, -0.100, 13.248,    nan,    nan,    nan,    nan,  0.741,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:11:09,  293275.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.248, 13.700, -0.100, 13.248,    nan,    nan,    nan,    nan,  0.741,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:11:34,  293300.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.093,   -5.000,     -5.000,       nan, 13.248, 13.700, -0.100, 13.248,    nan,    nan,    nan,    nan,  0.740,  0.000, -0.056,
g20230530_soc0p_ch, 2023-08-14:03:11:59,  293325.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.092,   -5.000,     -5.000,       nan, 13.248, 13.700, -0.100, 13.248,    nan,    nan,    nan,    nan,  0.740,  0.000, -0.056,
